"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Total cycles","1868","702","TOP01","ST01","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Fertility preservation cycles","80","702","TOP01","ST02","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Pregnancies","497","702","TOP01","ST03","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Deliveries","413","702","TOP01","ST04","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Total infants born","436","702","TOP01","ST05","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Donor egg services","Yes","702","TOP01","ST09","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Donated embryo services","Yes","702","TOP01","ST10","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Embryo cryopreservation services","Yes","702","TOP01","ST11","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Egg cryopreservation services","Yes","702","TOP01","ST12","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Gestational carrier services","Yes","702","TOP01","ST13","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","SART member","Yes","702","TOP01","ST14","POINT (-89.9868 38.5662)"
"2022","MO","Missouri","Kindbody Fertility Institute-St Louis","Amber Cooper, MD","347 N Lindbergh Blvd","St Louis","63141","(314) 266-2062","Reorganized","Clinic Services & Profile","Verified lab accreditation","Yes","702","TOP01","ST15","POINT (-89.9868 38.5662)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Total cycles","818","703","TOP01","ST01","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Fertility preservation cycles","45","703","TOP01","ST02","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Pregnancies","172","703","TOP01","ST03","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Deliveries","137","703","TOP01","ST04","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Total infants born","142","703","TOP01","ST05","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Donor egg services","Yes","703","TOP01","ST09","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Donated embryo services","Yes","703","TOP01","ST10","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","703","TOP01","ST11","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","703","TOP01","ST12","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Gestational carrier services","Yes","703","TOP01","ST13","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","SART member","Yes","703","TOP01","ST14","POINT (-96.8308 32.9724)"
"2022","TX","Texas","Aspire Fertility-Dallas","Christine Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Verified lab accreditation","Yes","703","TOP01","ST15","POINT (-96.8308 32.9724)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Total cycles","1132","704","TOP01","ST01","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Fertility preservation cycles","10","704","TOP01","ST02","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Pregnancies","282","704","TOP01","ST03","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Deliveries","248","704","TOP01","ST04","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Total infants born","259","704","TOP01","ST05","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Donor egg services","Yes","704","TOP01","ST09","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Donated embryo services","No","704","TOP01","ST10","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","704","TOP01","ST11","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","704","TOP01","ST12","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Gestational carrier services","Yes","704","TOP01","ST13","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","SART member","Yes","704","TOP01","ST14","POINT (-86.1562 39.9423)"
"2022","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Verified lab accreditation","Yes","704","TOP01","ST15","POINT (-86.1562 39.9423)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Total cycles","2972","705","TOP01","ST01","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Fertility preservation cycles","375","705","TOP01","ST02","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Pregnancies","878","705","TOP01","ST03","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Deliveries","799","705","TOP01","ST04","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Total infants born","857","705","TOP01","ST05","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Donor egg services","Yes","705","TOP01","ST09","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Donated embryo services","Yes","705","TOP01","ST10","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","705","TOP01","ST11","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","705","TOP01","ST12","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Gestational carrier services","Yes","705","TOP01","ST13","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","SART member","Yes","705","TOP01","ST14","POINT (-117.237 32.9276)"
"2022","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Verified lab accreditation","Yes","705","TOP01","ST15","POINT (-117.237 32.9276)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Total cycles","734","706","TOP01","ST01","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Fertility preservation cycles","307","706","TOP01","ST02","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Pregnancies","246","706","TOP01","ST03","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Deliveries","212","706","TOP01","ST04","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Total infants born","228","706","TOP01","ST05","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Donor egg services","Yes","706","TOP01","ST09","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Donated embryo services","Yes","706","TOP01","ST10","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","706","TOP01","ST11","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","706","TOP01","ST12","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Gestational carrier services","Yes","706","TOP01","ST13","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","SART member","No","706","TOP01","ST14","POINT (-118.488 34.1567)"
"2022","CA","California","Western Fertility Institute","Ashim V. Kumar, MD","16260 Ventura Blvd, Suite 210","Encino","91436","(818) 292-2242","Open","Clinic Services & Profile","Verified lab accreditation","Yes","706","TOP01","ST15","POINT (-118.488 34.1567)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Total cycles","883","707","TOP01","ST01","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Fertility preservation cycles","66","707","TOP01","ST02","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Pregnancies","267","707","TOP01","ST03","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Deliveries","204","707","TOP01","ST04","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Total infants born","207","707","TOP01","ST05","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Donor egg services","Yes","707","TOP01","ST09","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Donated embryo services","No","707","TOP01","ST10","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","707","TOP01","ST11","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","707","TOP01","ST12","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Gestational carrier services","Yes","707","TOP01","ST13","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","SART member","Yes","707","TOP01","ST14","POINT (-83.7419 42.2431)"
"2022","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-6295","Open","Clinic Services & Profile","Verified lab accreditation","Yes","707","TOP01","ST15","POINT (-83.7419 42.2431)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Total cycles","2176","708","TOP01","ST01","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Fertility preservation cycles","817","708","TOP01","ST02","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Pregnancies","373","708","TOP01","ST03","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Deliveries","324","708","TOP01","ST04","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Total infants born","337","708","TOP01","ST05","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Donor egg services","Yes","708","TOP01","ST09","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Donated embryo services","No","708","TOP01","ST10","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","708","TOP01","ST11","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","708","TOP01","ST12","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Gestational carrier services","Yes","708","TOP01","ST13","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","SART member","Yes","708","TOP01","ST14","POINT (-73.9823 40.7628)"
"2022","NY","New York","CCRM New York","Jaime Knopman, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Verified lab accreditation","Yes","708","TOP01","ST15","POINT (-73.9823 40.7628)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Total cycles","676","710","TOP01","ST01","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Fertility preservation cycles","53","710","TOP01","ST02","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Pregnancies","179","710","TOP01","ST03","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Deliveries","148","710","TOP01","ST04","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Total infants born","154","710","TOP01","ST05","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Donor egg services","Yes","710","TOP01","ST09","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Donated embryo services","No","710","TOP01","ST10","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","710","TOP01","ST11","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","710","TOP01","ST12","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Gestational carrier services","Yes","710","TOP01","ST13","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","SART member","Yes","710","TOP01","ST14","POINT (-118.483 34.1568)"
"2022","CA","California","Los Angeles Reproductive Center (LARC)","Nurit Winkler, MD","16055 Ventura Blvd, Suite 1127","Encino","91436","(818) 946-8051","Open","Clinic Services & Profile","Verified lab accreditation","Yes","710","TOP01","ST15","POINT (-118.483 34.1568)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Total cycles","766","712","TOP01","ST01","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Fertility preservation cycles","38","712","TOP01","ST02","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Pregnancies","187","712","TOP01","ST03","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Deliveries","148","712","TOP01","ST04","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Total infants born","154","712","TOP01","ST05","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Donor egg services","Yes","712","TOP01","ST09","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Donated embryo services","Yes","712","TOP01","ST10","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","712","TOP01","ST11","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","712","TOP01","ST12","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Gestational carrier services","Yes","712","TOP01","ST13","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","SART member","Yes","712","TOP01","ST14","POINT (-111.891 33.5573)"
"2022","AZ","Arizona","Bloom Reproductive Institute","Millie A. Behera, MD","8415 N. Pima Rd, Suite 290","Scottsdale","85258","(480) 434-6565","Open","Clinic Services & Profile","Verified lab accreditation","Yes","712","TOP01","ST15","POINT (-111.891 33.5573)"
"2022","NV","Nevada","Nevada Fertility Center","Russell A. Foulk, MD","5320 S. Rainbow Blvd, Suite 300","Las Vegas","89118","(702) 892-9696","Open","Clinic Services & Profile","Total cycles","499","713","TOP01","ST01","POINT (-115.242 36.0918)"
"2022","NV","Nevada","Nevada Fertility Center","Russell A. Foulk, MD","5320 S. Rainbow Blvd, Suite 300","Las Vegas","89118","(702) 892-9696","Open","Clinic Services & Profile","Fertility preservation cycles","17","713","TOP01","ST02","POINT (-115.242 36.0918)"
"2022","NV","Nevada","Nevada Fertility Center","Russell A. Foulk, MD","5320 S. Rainbow Blvd, Suite 300","Las Vegas","89118","(702) 892-9696","Open","Clinic Services & Profile","Pregnancies","168","713","TOP01","ST03","POINT (-115.242 36.0918)"
"2022","NV","Nevada","Nevada Fertility Center","Russell A. Foulk, MD","5320 S. Rainbow Blvd, Suite 300","Las Vegas","89118","(702) 892-9696","Open","Clinic Services & Profile","Deliveries","133","713","TOP01","ST04","POINT (-115.242 36.0918)"
