"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2021","OR","Oregon","The Fertility Center of Oregon","Douglas J. Austin, MD","590 Country Club Pkwy, Suite A","Eugene","97401","(541) 272-6266","Open","Clinic Services & Profile","Pregnancies","114","411","TOP01","ST03","POINT (-123.092 44.0639)"
"2021","CA","California","Cedars Sinai Medical Center, Center for Fertility and Reproductive Medicine","Margareta D. Pisarska, MD","444 S. San Vicente Blvd, Suite 1002","Los Angeles","90048","(310) 423-9964","Open","Clinic Services & Profile","Pregnancies","42","316","TOP01","ST03","POINT (-118.375 34.0701)"
"2021","IL","Illinois","Fertility Centers of Illinois-River North IVF","Jennifer E. Hirshfeld-Cytron, MD","900 N. Kingsbury St, River Walk 6","Chicago","60610","(312) 222-8230","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","275","TOP01","ST11","POINT (-87.6444 41.899)"
"2021","NY","New York","Sher Fertility Solutions-New York","Drew V. Tortoriello, MD","425 Fifth Ave, 3rd Floor","New York","10016","(646) 792-7476","Open","Clinic Services & Profile","Donor egg services","Yes","627","TOP01","ST09","POINT (-73.9825 40.751)"
"2021","GA","Georgia","Atlanta Center for Reproductive Medicine","Kathryn C. Calhoun, MD","5909 Peachtree Dunwoody Rd, Suite 600","Atlanta","30328","(770) 928-2276","Open","Clinic Services & Profile","Verified lab accreditation","Yes","94","TOP01","ST15","POINT (-84.3495 33.9171)"
"2021","KS","Kansas","Midwest Reproductive Center, PA","Dan L. Gehlbach, MD","Doctors Building 1, 20375 W. 151st St, Suite 403","Olathe","66061","(913) 780-4300","Open","Clinic Services & Profile","Pregnancies","146","243","TOP01","ST03","POINT (-94.8245 38.8528)"
"2021","NC","North Carolina","Carolina Conceptions, PA","Meaghan R. Bowling, MD","2601 Lake Dr, Suite 301","Raleigh","27607","(919) 782-5911","Open","Clinic Services & Profile","Fertility preservation cycles","45","358","TOP01","ST02","POINT (-78.7071 35.8162)"
"2021","CA","California","Pacific Reproductive Center","Rifaat Salem, MD, PHD","3720 Lomita Blvd, Suite 200","Torrance","90505","(310) 376-7000","Open","Clinic Services & Profile","Gestational carrier services","Yes","188","TOP01","ST13","POINT (-118.35 33.8149)"
"2021","NY","New York","Center for Human Reproduction (CHR)","Norbert Gleicher, MD","21 E. 69th St","New York","10021","(212) 994-4400","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","441","TOP01","ST12","POINT (-73.9663 40.7698)"
"2021","NC","North Carolina","Womack Army Medical Center","Luiz F. Correa, DO","WAMC MCXC-OB, 2817 Reilly Rd, Mailstop A","Fort Bragg","28310","(910) 907-9270","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","209","TOP01","ST11","POINT (-79.0021 35.1461)"
"2021","VA","Virginia","CCRM Northern Virginia","Mark D. Payson, MD","8010 Towers Crescent Dr, 5th Floor","Vienna","22182","(571) 789-2100","Open","Clinic Services & Profile","Total cycles","1264","806","TOP01","ST01","POINT (-77.2207 38.9143)"
"2021","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Pregnancies","285","704","TOP01","ST03","POINT (-86.1562 39.9423)"
"2021","TX","Texas","DFW Center for Fertility & IVF","Victor E. Beshay, MD","980 Raintree Cir","Allen","75013","(214) 383-2600","Open","Clinic Services & Profile","Fertility preservation cycles","9","626","TOP01","ST02","POINT (-96.6796 33.1106)"
"2021","SD","South Dakota","Sanford Women's Health","Keith A. Hansen, MD","1500 W. 22nd St, MB3, Suite 102","Sioux Falls","57105","(605) 328-8800","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","269","TOP01","ST11","POINT (-96.7436 43.5346)"
"2021","CT","Connecticut","Center for Advanced Reproductive Services","Claudio Benadiva, MD","2 Batterson Park Rd","Farmington","06032","(844) 467-3483","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","235","TOP01","ST11","POINT (-72.8001 41.7069)"
"2021","CA","California","The Fertility and Gynecology Center, Monterey Bay IVF","Edward J. Ramirez, MD","9833 Blue Larkspur Ln","Monterey","93940","(831) 649-4483","Open","Clinic Services & Profile","Pregnancies","23","356","TOP01","ST03","POINT (-121.802 36.5714)"
"2021","CA","California","Reproductive Medicine Associates of Northern California","Scott Morin, MD","150 Spear St, Suite 500","San Francisco","94105","(415) 603-6999","Open","Clinic Services & Profile","Pregnancies","493","820","TOP01","ST03","POINT (-122.394 37.7918)"
"2021","MD","Maryland","Endrika Hinton, MD","Endrika L. Hinton, MD","10751 Falls Rd, Suite 302","Lutherville","21093","(410) 616-7777","Open","Clinic Services & Profile","Fertility preservation cycles","0","419","TOP01","ST02","POINT (-76.6689 39.4203)"
"2021","OH","Ohio","Reproductive Gynecology & Infertility-Akron","David M. Nash, MD","95 Arch St, Suite 250","Akron","44304","(330) 375-7722","Open","Clinic Services & Profile","Fertility preservation cycles","23","382","TOP01","ST02","POINT (-81.4995 41.0823)"
"2021","ID","Idaho","Idaho Center for Reproductive Medicine","Cristin C. Slater, MD","1000 E. Park Blvd, Suite 110","Boise","83712","(208) 342-5900","Open","Clinic Services & Profile","Pregnancies","389","35","TOP01","ST03","POINT (-116.188 43.6032)"
"2021","TX","Texas","Aspire Fertility-San Antonio","Ursula Balthazar, MD","150 E. Sonterra Blvd, Suite 220","San Antonio","78258","(210) 337-8453","Open","Clinic Services & Profile","Donated embryo services","Yes","62","TOP01","ST10","POINT (-98.4922 29.6153)"
"2021","TX","Texas","Austin Fertility Institute, PA","Kenneth K. Moghadam, MD","2200 Park Bend Dr, Bldg 1, Suite 402","Austin","78758","(512) 339-4234","Open","Clinic Services & Profile","SART member","Yes","112","TOP01","ST14","POINT (-97.7031 30.4095)"
"2021","CA","California","Advanced Fertility Associates Medical Group, Inc.","Jennifer V. Ratcliffe, MD, PHD","4690 Hoen Ave","Santa Rosa","95405","(707) 575-5831","Open","Clinic Services & Profile","Deliveries","62","481","TOP01","ST04","POINT (-122.7 38.442)"
"2021","CA","California","Oma Fertility Santa Barbara","Daniel Rychlik, MD","2323 Oak Park Lane, Suite 102","Santa Barbara","93105","(866) 589-2020","Open","Clinic Services & Profile","Pregnancies","9","887","TOP01","ST03","POINT (-119.7251 34.4287)"
"2021","CA","California","Kindbody-Los Angeles","Meredith Brower, MD","1260 15th St, Suite 1402","Santa Monica","90404","(855) 563-2639","Open","Clinic Services & Profile","SART member","Yes","834","TOP01","ST14","POINT (-118.487 34.0263)"
"2021","CA","California","Fertility and Surgical Associates of California","Gary Hubert, MD","325 Rolling Oaks Dr, Suite 110","Thousand Oaks","91361","(805) 778-1122","Open","Clinic Services & Profile","Verified lab accreditation","Yes","270","TOP01","ST15","POINT (-118.872 34.1748)"
"2021","CA","California","Reproductive Medicine Associates of Southern California","Paul A. Bergh, MD","11500 W. Olympic Blvd, Suite 150","Los Angeles","90064","(424) 293-8841","Open","Clinic Services & Profile","Total cycles","290","825","TOP01","ST01","POINT (-118.444 34.0358)"
"2021","FL","Florida","Assisted Fertility Program","Marwan M. Shaykh, MD","3627 University Blvd South, Suite 450","Jacksonville","32216","(904) 398-1473","Open","Clinic Services & Profile","Gestational carrier services","Yes","190","TOP01","ST13","POINT (-81.601 30.2873)"
"2021","CT","Connecticut","Illume Fertility","Mark P. Leondires, MD","761 Main Ave, Suite 200","Norwalk","06851","(203) 750-7400","Open","Clinic Services & Profile","Donated embryo services","Yes","273","TOP01","ST10","POINT (-73.4209 41.1597)"
"2021","NE","Nebraska","Heartland Center for Reproductive Medicine, PC","Stephanie L. Gustin, MD","7308 S. 142nd St","Omaha","68138","(402) 717-4200","Reorganized","Clinic Services & Profile","Donor egg services","Yes","455","TOP01","ST09","POINT (-96.138 41.1885)"
"2021","CA","California","LifeStart Fertility Center","Anita P. Singh, MD","29525 Canwood St, Suite 210","Agoura Hills","91301","(818) 889-4532","Open","Clinic Services & Profile","Deliveries","6","207","TOP01","ST04","POINT (-118.767 34.148)"
"2021","NE","Nebraska","Heartland Center for Reproductive Medicine, PC","Stephanie L. Gustin, MD","7308 S. 142nd St","Omaha","68138","(402) 717-4200","Reorganized","Clinic Services & Profile","Egg cryopreservation services","Yes","455","TOP01","ST12","POINT (-96.138 41.1885)"
"2021","NY","New York","Westchester Fertility & Reproductive Endocrinology","Michael B. Blotner, MD","136 S. Broadway","White Plains","10605","(914) 949-6677","Open","Clinic Services & Profile","Deliveries","30","47","TOP01","ST04","POINT (-73.7612 41.0262)"
"2021","AZ","Arizona","Arizona Reproductive Institute","Mark D. Johnson, MD","1775 E. Skyline Dr, Suite 175","Tucson","85718","(520) 222-8400","Closed","Clinic Services & Profile","Egg cryopreservation services","Yes","509","TOP01","ST12","POINT (-110.946 32.3344)"
"2021","MD","Maryland","Shady Grove Fertility-Towson","Jeffrey L. McKeeby, MD","901 Dulaney Valley Rd, Suite 616","Towson","21204","(410) 512-8300","Open","Clinic Services & Profile","Donated embryo services","Yes","108","TOP01","ST10","POINT (-76.6003 39.4068)"
"2021","CA","California","UCLA Fertility Center","Kathleen M. Brennan, MD","Department of Obstetrics and Gynecology, 200 Medical Plaza, Suite 220","Los Angeles","90095","(310) 825-9500","Open","Clinic Services & Profile","Pregnancies","154","361","TOP01","ST03","POINT (-118.447 34.0648)"
"2021","TN","Tennessee","Southeastern Center for Fertility and Reproductive Surgery, PLLC","John D. Gordon, MD","11126 Kingston Pike","Knoxville","37934","(865) 777-0088","Open","Clinic Services & Profile","Donor egg services","No","436","TOP01","ST09","POINT (-84.1503 35.8858)"
"2021","FL","Florida","Brown Fertility","Samuel E. Brown, MD","14540 Old Saint Augustine Rd, Bldg 2, Suite 2497","Jacksonville","32258","(904) 260-0352","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","329","TOP01","ST11","POINT (-81.5354 30.1392)"
"2021","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Verified lab accreditation","Yes","392","TOP01","ST15","POINT (-118.449 34.1585)"
"2021","TX","Texas","Scott & White Clinic-Temple","Gordon W. Bates, MD","Department of Obstetrics and Gynecology, 2401 S. 31st St","Temple","76508","(254) 724-3389","Open","Clinic Services & Profile","Donor egg services","No","234","TOP01","ST09","POINT (-97.364 31.0776)"
"2021","AZ","Arizona","New Direction Fertility Centers","Mark Amols, MD","1760 E. Pecos Rd, Suite 532","Gilbert","85295","(480) 351-8222","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","629","TOP01","ST11","POINT (-111.752 33.2964)"
"2021","VA","Virginia","Procreate Fertility Center of Virginia","Christian Perez, MD","700 Oak Grove Rd","Chesapeake","23320","(757) 977-8500","Open","Clinic Services & Profile","Deliveries","39","845","TOP01","ST04","POINT (-76.2384 36.7352)"
"2021","TX","Texas","UT Health San Antonio Reproductive Health and Fertility Center","Belinda J. Yauger, MD","Medical Arts & Research Center, 8300 Floyd Curl Dr, 5th Floor","San Antonio","78229","(210) 450-9500","Open","Clinic Services & Profile","Verified lab accreditation","Yes","169","TOP01","ST15","POINT (-94.1268 36.0525)"
"2021","CA","California","Northern California Fertility Medical Center","Michael Murray, MD","4320 Auburn Blvd","Sacramento","95841","(916) 773-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","424","TOP01","ST12","POINT (-121.363 38.6447)"
"2021","PA","Pennsylvania","University of Pennsylvania, Penn Fertility Care","Clarisa R. Gracia, MD","3701 Market St, Suite 800","Philadelphia","19104","(215) 662-6100","Open","Clinic Services & Profile","Total cycles","1897","398","TOP01","ST01","POINT (-75.1961 39.9568)"
"2021","OH","Ohio","Cleveland Clinic Fertility Center","Marjan Attaran, MD","26900 Cedar Rd, Suite 220S","Beachwood","44122","(216) 839-3150","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","380","TOP01","ST12","POINT (-81.4892 41.5005)"
"2021","CA","California","Gen 5 Fertility Center","Samuel H. Wood, MD, PHD","3420 Carmel Mountain Rd, Suite 200","San Diego","92121","(858) 267-4365","Open","Clinic Services & Profile","SART member","No","832","TOP01","ST14","POINT (-117.238 32.9195)"
"2021","NV","Nevada","Nevada Fertility Center","Russell A. Foulk, MD","5320 S. Rainbow Blvd, Suite 300","Las Vegas","89118","(702) 892-9696","Open","Clinic Services & Profile","Gestational carrier services","Yes","713","TOP01","ST13","POINT (-115.242 36.0918)"
"2021","OH","Ohio","Northeastern Ohio Fertility Center, Fertility Unlimited, Inc","Nicholas J. Spirtos, DO","468 E. Market St","Akron","44304","(330) 376-2300","Open","Clinic Services & Profile","Pregnancies","22","476","TOP01","ST03","POINT (-81.5029 41.0792)"
"2021","CA","California","Southern California Center for Reproductive Medicine","Robert E. Anderson, MD","361 Hospital Rd, Suite 333","Newport Beach","92663","(949) 642-8727","Open","Clinic Services & Profile","Donated embryo services","Yes","124","TOP01","ST10","POINT (-117.93 33.6262)"
"2021","NY","New York","New Hope Fertility Center","John Zhang, MD, PHD","4 Columbus Cir, 4th Floor","New York","10019","(212) 517-7676","Open","Clinic Services & Profile","Gestational carrier services","Yes","31","TOP01","ST13","POINT (-73.9829 40.7674)"
"2021","FL","Florida","Brown Fertility","Samuel E. Brown, MD","14540 Old Saint Augustine Rd, Bldg 2, Suite 2497","Jacksonville","32258","(904) 260-0352","Open","Clinic Services & Profile","Fertility preservation cycles","31","329","TOP01","ST02","POINT (-81.5354 30.1392)"
"2021","NY","New York","RMA Long Island IVF","Beth McAvey, MD","8 Corporate Center Dr, Suite 101","Melville","11747","(631) 752-0606","Open","Clinic Services & Profile","Fertility preservation cycles","97","306","TOP01","ST02","POINT (-73.4075 40.7748)"
"2021","FL","Florida","The Reproductive Medicine Group","Timothy R. Yeko, MD","5245 E. Fletcher Ave, Suite 1","Tampa","33617","(813) 676-8844","Open","Clinic Services & Profile","Pregnancies","416","267","TOP01","ST03","POINT (-82.3963 28.0686)"
"2021","MD","Maryland","The A.R.T. Institute of Washington, Inc., Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Fertility preservation cycles","48","15","TOP01","ST02","POINT (-77.0935 39.0018)"
"2021","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Donated embryo services","Yes","13","TOP01","ST10","POINT (-117.152 32.8015)"
"2021","GA","Georgia","Shady Grove Fertility-Atlanta","Desiree McCarthy-Keith, MD","5445 Meridian Mark Rd, Suite 270","Atlanta","30342","(404) 843-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","394","TOP01","ST12","POINT (-84.354 33.9036)"
"2021","FL","Florida","Polcz Fertility Center","Tibor E. Polcz, MD","9868 S. State Rd 7, Suite 320","Boynton Beach","33472","(561) 736-6006","Open","Clinic Services & Profile","Total infants born","9","257","TOP01","ST05","POINT (-80.1987 26.541)"
"2021","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","SART member","Yes","386","TOP01","ST14","POINT (-94.6619 38.9301)"
"2021","NV","Nevada","Nevada Fertility Institute","Cindy Duke, MD, PHD","8530 W. Sunset Rd, Suite 310","Las Vegas","89113","(702) 936-8710","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","831","TOP01","ST11","POINT (-115.278 36.0714)"
"2021","WA","Washington","SRM Spokane","Brenda S. Houmard, MD, PHD","15920 E. Indiana Ave, Suite 200","Spokane Valley","99216","(206) 301-5000","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","513","TOP01","ST11","POINT (-117.191 47.6686)"
"2021","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Total infants born","257","704","TOP01","ST05","POINT (-86.1562 39.9423)"
"2021","MA","Massachusetts","Massachusetts General Hospital Fertility Center","John C. Petrozza, MD","32 Fruit St, Yawkey 10A","Boston","02114","(617) 726-8868","Open","Clinic Services & Profile","Gestational carrier services","Yes","226","TOP01","ST13","POINT (-71.0695 42.362)"
"2021","TN","Tennessee","The Center for Reproductive Health","Jaime M. Vasquez, MD","2410 Patterson St, Suite 401","Nashville","37203","(615) 321-8899","Open","Clinic Services & Profile","Deliveries","34","66","TOP01","ST04","POINT (-86.8109 36.1523)"
"2021","WI","Wisconsin","Wisconsin Fertility Institute","Elizabeth Pritts, MD","3146 Deming Way","Middleton","53562","(608) 824-0075","Open","Clinic Services & Profile","Total cycles","736","470","TOP01","ST01","POINT (-89.5266 43.1058)"
"2021","IL","Illinois","Reproductive Medicine Institute","Elena Trukhacheva, MD","2425 W. 22nd St, Suite 102","Oak Brook","60523","(630) 954-0094","Open","Clinic Services & Profile","Total cycles","1483","14","TOP01","ST01","POINT (-87.9783 41.8454)"
"2021","NJ","New Jersey","Delaware Valley Institute of Fertility & Genetics","George S. Taliadouros, MD","6000 Sagemore Dr, Suite 6102","Marlton","08053","(856) 988-0072","Open","Clinic Services & Profile","Donated embryo services","Yes","322","TOP01","ST10","POINT (-74.9194 39.8744)"
"2021","FL","Florida","Polcz Fertility Center","Tibor E. Polcz, MD","9868 S. State Rd 7, Suite 320","Boynton Beach","33472","(561) 736-6006","Open","Clinic Services & Profile","Pregnancies","11","257","TOP01","ST03","POINT (-80.1987 26.541)"
"2021","IA","Iowa","University of Iowa Hospitals and Clinics, Center for Advanced Reproductive Care","Rachel B. Mejia, MD","Department of Obstetrics and Gynecology, 1360 N. Dodge St, Suite 2000","Iowa City","52245","(319) 356-8483","Open","Clinic Services & Profile","Donor egg services","Yes","255","TOP01","ST09","POINT (-91.5162 41.6778)"
"2021","NJ","New Jersey","Reproductive Medicine Associates of New Jersey","Michael R. Drews, MD","140 Allen Rd","Basking Ridge","07920","(973) 971-4600","Open","Clinic Services & Profile","Donated embryo services","Yes","416","TOP01","ST10","POINT (-74.5852 40.6473)"
"2021","TX","Texas","UT Health San Antonio Reproductive Health and Fertility Center","Belinda J. Yauger, MD","Medical Arts & Research Center, 8300 Floyd Curl Dr, 5th Floor","San Antonio","78229","(210) 450-9500","Open","Clinic Services & Profile","Total infants born","99","169","TOP01","ST05","POINT (-94.1268 36.0525)"
"2021","TX","Texas","HART Fertility Clinic","Dorothy J. Roach, MD","111 Vision Park, Suite 110","The Woodlands","77384","(281) 444-4784","Open","Clinic Services & Profile","Donor egg services","Yes","468","TOP01","ST09","POINT (-95.4569 30.1909)"
"2021","TX","Texas","Aspire Fertility-San Antonio","Ursula Balthazar, MD","150 E. Sonterra Blvd, Suite 220","San Antonio","78258","(210) 337-8453","Open","Clinic Services & Profile","Gestational carrier services","Yes","62","TOP01","ST13","POINT (-98.4922 29.6153)"
"2021","WA","Washington","University Reproductive Care, University of Washington","Christopher Herndon, MD","4245 Roosevelt Way N.E., 3rd Floor","Seattle","98105","(206) 598-4225","Open","Clinic Services & Profile","Deliveries","82","180","TOP01","ST04","POINT (-122.318 47.6588)"
"2021","GA","Georgia","Reproductive Biology Associates","Daniel B. Shapiro, MD","1100 Johnson Ferry Rd N.E., Suite 200","Atlanta","30342","(404) 257-1900","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","196","TOP01","ST12","POINT (-84.3495 33.907)"
"2021","IA","Iowa","Mid-Iowa Fertility, PC","Donald C. Young, DO","1371 N.W. 121st St","Clive","50325","(515) 222-3060","Open","Clinic Services & Profile","Deliveries","269","37","TOP01","ST04","POINT (-93.784 41.6024)"
"2021","NY","New York","New York Reproductive Wellness","Gregory Zapantis, MD","300 S. Oyster Bay Rd","Syosset","11791","(516) 605-2626","Open","Clinic Services & Profile","Verified lab accreditation","No","204","TOP01","ST15","POINT (-73.5034 40.7963)"
"2021","TX","Texas","Fertility Center of Dallas","J. Michael Putman, MD","Baylor Medical Pavilion, 3900 Junius St, Suite 610","Dallas","75246","(972) 884-5700","Open","Clinic Services & Profile","Donor egg services","No","445","TOP01","ST09","POINT (-96.7776 32.7908)"
"2021","MN","Minnesota","Midwest Center for Reproductive Health, PA","Randle S. Corfman, MD, PHD","Arbor Lakes Medical Building, 12000 Elm Creek Blvd North, Suite 350","Maple Grove","55369","(763) 494-7700","Closed","Clinic Services & Profile","Pregnancies","156","140","TOP01","ST03","POINT (-93.4333 45.0957)"
"2021","KS","Kansas","Blue Sky Fertility","Ryan M. Riggs, MD","14253 Metcalf Ave","Overland Park","66223","(913) 218-0162","Open","Clinic Services & Profile","Donated embryo services","Yes","803","TOP01","ST10","POINT (-94.6661 38.8695)"
"2021","CA","California","Alex Steinleitner, MD, Inc.","Alex J. Steinleitner, MD","127 Casa St","San Luis Obispo","93405","(805) 543-2228","Open","Clinic Services & Profile","Fertility preservation cycles","*","301","TOP01","ST02","POINT (-120.665 35.2919)"
"2021","IL","Illinois","Fertility Centers of Illinois-Highland Park IVF Center","Brian R. Kaplan, MD","767 Park Ave West, Suite B400","Highland Park","60035","(847) 266-3535","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","63","TOP01","ST11","POINT (-87.8081 42.1897)"
"2021","NV","Nevada","Green Valley Fertility Partners","Jeffrey D. Fisch, MD","2510 Wigwam Pkwy, Suite 201","Henderson","89074","(702) 722-2229","Open","Clinic Services & Profile","Total cycles","395","501","TOP01","ST01","POINT (-115.098 36.0349)"
"2021","CA","California","Pacific Reproductive Center","Rifaat Salem, MD, PHD","3720 Lomita Blvd, Suite 200","Torrance","90505","(310) 376-7000","Open","Clinic Services & Profile","Verified lab accreditation","Yes","188","TOP01","ST15","POINT (-118.35 33.8149)"
"2021","WA","Washington","Pacific Northwest Fertility and IVF Specialists","Lorna A. Marshall, MD","1101 Madison St, Suite 1050","Seattle","98104","(206) 515-0000","Open","Clinic Services & Profile","Total cycles","1710","128","TOP01","ST01","POINT (-122.324 47.6092)"
"2021","OH","Ohio","Northeastern Ohio Fertility Center, Fertility Unlimited, Inc","Nicholas J. Spirtos, DO","468 E. Market St","Akron","44304","(330) 376-2300","Open","Clinic Services & Profile","Donated embryo services","Yes","476","TOP01","ST10","POINT (-81.5029 41.0792)"
"2021","OH","Ohio","Northeastern Ohio Fertility Center, Fertility Unlimited, Inc","Nicholas J. Spirtos, DO","468 E. Market St","Akron","44304","(330) 376-2300","Open","Clinic Services & Profile","Verified lab accreditation","Yes","476","TOP01","ST15","POINT (-81.5029 41.0792)"
"2021","FL","Florida","Boca Fertility","Moshe (Maurice) R. Peress, MD","875 Meadows Rd, Suite 334","Boca Raton","33486","(561) 368-5500","Open","Clinic Services & Profile","Total infants born","82","462","TOP01","ST05","POINT (-80.1043 26.3596)"
"2021","WI","Wisconsin","Froedtert & Medical College of Wisconsin, Reproductive Medicine Center","Katherine Schoyer, MD","North Hills Health Center, W129 N7055 Northfield Dr, Bldg B, Suite 500","Menomonee Falls","53051","(262) 253-9220","Open","Clinic Services & Profile","Pregnancies","219","183","TOP01","ST03","POINT (-88.0718 43.145)"
"2021","NY","New York","Northwell Health Fertility","Christine M. Mullin, MD","300 Community Dr","Manhasset","11030","(516) 562-2229","Open","Clinic Services & Profile","SART member","Yes","92","TOP01","ST14","POINT (-73.701 40.7753)"
"2021","IL","Illinois","Rinehart Fertility Center, SC","John S. Rinehart, MD, PHD","121 N. Elm St","Hinsdale","60521","(630) 366-5100","Open","Clinic Services & Profile","Verified lab accreditation","Yes","848","TOP01","ST15","POINT (-87.9287 41.8001)"
"2021","NJ","New Jersey","South Jersey Fertility Center","Peter G. Van Deerlin, MD","400 Lippincott Dr, Suite 130","Marlton","08053","(856) 596-2233","Open","Clinic Services & Profile","SART member","Yes","43","TOP01","ST14","POINT (-74.9247 39.8847)"
"2021","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Verified lab accreditation","Yes","386","TOP01","ST15","POINT (-94.6619 38.9301)"
"2021","TX","Texas","Brooke Army Medical Center","Terrence D. Lewis, MD, PHD","Department of Obstetrics & Gynecology, 3551 Roger Brooke Dr","Fort Sam Houston","78234","(210) 916-6305","Reorganized","Clinic Services & Profile","Donated embryo services","No","289","TOP01","ST10","POINT (-97.316 37.7018)"
"2021","TX","Texas","Fertility Specialists of Texas-Lubbock","Jerald Goldstein, MD","3405 22nd St, Suite 300","Lubbock","79410","(806) 788-1212","Open","Clinic Services & Profile","Deliveries","23","98","TOP01","ST04","POINT (-101.888 33.5747)"
"2021","OR","Oregon","ORM Fertility-Portland","John S. Hesla, MD","808 S.W. 15th Ave","Portland","97205","(503) 274-4994","Open","Clinic Services & Profile","Deliveries","739","272","TOP01","ST04","POINT (-122.687 45.5205)"
"2021","WA","Washington","Pacific Northwest Fertility and IVF Specialists","Lorna A. Marshall, MD","1101 Madison St, Suite 1050","Seattle","98104","(206) 515-0000","Open","Clinic Services & Profile","SART member","Yes","128","TOP01","ST14","POINT (-122.324 47.6092)"
"2021","AK","Alaska","Katie Ostrom MD, LLC","Gary Levy, MD","205 W. Fairview Ave","Homer","99603","(907) 235-0555","Open","Clinic Services & Profile","SART member","No","842","TOP01","ST14","POINT (-151.5475 59.6494)"
"2021","NV","Nevada","The Nevada Center for Reproductive Medicine","Scott J. Whitten, MD","645 Sierra Rose Dr, Suite 205","Reno","89511","(775) 828-1200","Open","Clinic Services & Profile","Gestational carrier services","Yes","304","TOP01","ST13","POINT (-119.798 39.4746)"
"2021","MS","Mississippi","Positive Steps Fertility","John P. Parry, MD","149 Fountains Blvd","Madison","39110","(833) 767-7837","Open","Clinic Services & Profile","Verified lab accreditation","No","809","TOP01","ST15","POINT (-90.1451 32.4707)"
"2021","MA","Massachusetts","UMass Memorial IVF Center","Armando Arroyo, MD","33 Kendall St, Levine 2","Worcester","01605","(508) 334-9849","Reorganized","Clinic Services & Profile","Pregnancies","13","856","TOP01","ST03","POINT (-71.7933 42.274)"
"2021","NY","New York","Gold Coast IVF, Reproductive Medicine and Surgery Center","Steven F. Palter, MD","246 Crossways Park Dr West","Woodbury","11797","(516) 682-8900","Open","Clinic Services & Profile","Deliveries","103","78","TOP01","ST04","POINT (-73.4877 40.8043)"
"2021","FL","Florida","Fertility Center & Applied Genetics of Florida","Julio E. Pabon, MD","5100 Station Way","Sarasota","34233","(941) 342-1568","Open","Clinic Services & Profile","Pregnancies","63","149","TOP01","ST03","POINT (-82.4663 27.2724)"
"2021","CA","California","Reproductive Health and Wellness Center","Marcus A. Rosencrantz, MD","23141 Moulton Pkwy, Suite 204","Laguna Hills","92653","(949) 516-0606","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","888","TOP01","ST12","POINT (-117.7321 33.6263)"
"2021","WV","West Virginia","Cabell Huntington Hospital, Center for Advanced Reproductive Medicine","William N. Burns, MD","1600 Medical Center Dr, Suite 4500","Huntington","25701","(304) 526-2602","Open","Clinic Services & Profile","Total infants born","20","493","TOP01","ST05","POINT (-82.4269 38.4091)"
"2021","OH","Ohio","Reproductive Gynecology & Infertility-Westerville","David M. Nash, MD","540 N. Cleveland Ave, Suite 100","Westerville","43082","(614) 895-3333","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","262","TOP01","ST11","POINT (-82.9466 40.1404)"
